iter	Logloss
164	0.02178404004
165	0.02163159364
166	0.02158013266
167	0.02150775457
168	0.02139659917
169	0.02134614112
170	0.02116537989
171	0.02103071387
172	0.02087516849
173	0.0208367381
174	0.02065481433
175	0.02059542306
176	0.02053714454
177	0.02035101066
178	0.02016075843
179	0.02004835919
180	0.02001028234
181	0.01987307432
182	0.01981298437
183	0.01975264545
184	0.01963875602
185	0.01958152215
186	0.01949706235
187	0.01944026048
188	0.01925034027
189	0.01914743342
190	0.01906527393
191	0.01897465069
192	0.01893347724
193	0.01878787892
194	0.01873713682
195	0.0186864671
196	0.0186151757
197	0.01857861933
198	0.01847763848
199	0.01843174043
200	0.01841018715
201	0.01824371494
202	0.01812990465
203	0.01806783547
204	0.01786935752
205	0.01772032095
206	0.01767339785
207	0.01762740496
208	0.01759145391
209	0.01752128597
210	0.01750419298
211	0.01735552136
212	0.01731633407
213	0.01723970158
214	0.01711448632
215	0.016986139
216	0.01695730856
217	0.0168994805
218	0.01682136833
219	0.01671615372
220	0.01663832546
221	0.01661805133
222	0.01657428292
223	0.0165199912
224	0.0164086447
225	0.01633261202
226	0.01630668729
227	0.01629171009
228	0.0162503474
229	0.01621184431
230	0.01619135408
231	0.01617761
232	0.01616177011
233	0.01608112469
234	0.01599218926
235	0.01594731728
236	0.01590724646
237	0.01579040739
238	0.01575885371
239	0.01574563551
240	0.01573240995
241	0.01572125299
242	0.0157061582
243	0.0156636719
244	0.01555778232
245	0.01549090925
246	0.01546641993
247	0.01541478377
248	0.01530936757
249	0.01513835491
250	0.01503341524
251	0.01499066631
252	0.01494484514
253	0.01483607326
254	0.01475694434
255	0.01472669885
256	0.01467099768
257	0.01465280119
258	0.01450815074
259	0.01444870006
260	0.0143767171
261	0.01436465467
262	0.01434469248
263	0.0143140458
264	0.0142338543
265	0.01418823867
266	0.01415891305
267	0.01404264008
268	0.01402416982
269	0.01400561016
270	0.01395824131
271	0.01388536574
272	0.01387124032
273	0.01374302259
274	0.01365805041
275	0.01362342827
276	0.0135648919
277	0.01352996759
278	0.01351102138
279	0.01343364097
280	0.01342258585
281	0.01338925334
282	0.01333887339
283	0.01332666736
284	0.0132695187
285	0.01325986452
286	0.01319603378
287	0.01317551547
288	0.013127441
289	0.01307293938
290	0.01300749255
291	0.01288697226
292	0.01284721594
293	0.0128378853
294	0.01282080682
295	0.01280224021
296	0.01278325651
297	0.01276567619
298	0.01270365925
299	0.01269749598
300	0.01262205029
301	0.01251395632
302	0.01246897297
303	0.01245051161
304	0.01241981521
305	0.01240295138
306	0.01232181588
307	0.01231153236
308	0.01230088726
309	0.01228956953
310	0.01228359731
311	0.01227539586
312	0.01222202045
313	0.01221081062
314	0.01220588486
315	0.01219974386
316	0.01219974833
317	0.01217170656
318	0.01211205912
319	0.01205596626
320	0.01201625176
321	0.01198427927
322	0.01186831489
323	0.01185128359
324	0.01184502659
325	0.0117800519
326	0.01173949748
327	0.01173828617
328	0.01173291342
329	0.011721628
330	0.01167497028
331	0.01159378863
332	0.01150867581
333	0.01150388977
334	0.01144986771
335	0.01144985953
336	0.01144531835
337	0.01138627928
338	0.01138617645
339	0.01137560878
340	0.0113063385
341	0.01125119883
342	0.01124308646
343	0.0112430777
344	0.0112430777
345	0.0111590826
346	0.01110694459
347	0.0111043212
348	0.01109714162
349	0.01109714162
350	0.01104889018
351	0.01104800248
352	0.01104385908
353	0.01096506238
354	0.0109564501
355	0.01095643591
356	0.01095641735
357	0.01095260972
358	0.01094851645
359	0.01093890753
360	0.01089190139
361	0.01088601924
362	0.01086887981
363	0.01086877666
364	0.01086484977
365	0.01086484648
366	0.01081333306
367	0.01077215344
368	0.01076397561
369	0.01075919778
370	0.01071468193
371	0.01066489245
372	0.01065060784
373	0.01062947058
374	0.0105909685
375	0.01058455854
376	0.01056844612
377	0.01055630666
378	0.01050652328
379	0.01050035628
380	0.01043103654
381	0.01040442899
382	0.01033615663
383	0.0103361512
384	0.01033361749
385	0.01026623034
386	0.01026618895
387	0.01024366521
388	0.01024064567
389	0.01020073531
390	0.01016627713
391	0.0101598764
392	0.01013311605
393	0.01010135214
394	0.01010134513
395	0.01009507154
396	0.01005566595
397	0.01005564964
398	0.01005563824
399	0.01005563224
400	0.01001121427
401	0.009977068597
402	0.009948261476
403	0.009940421476
404	0.009874763881
405	0.009833405648
406	0.00981182285
407	0.00976173401
408	0.009761732951
409	0.009761217354
410	0.009760453584
411	0.009728497162
412	0.009721950597
413	0.00971877254
414	0.009713229789
415	0.009703745004
416	0.009669718889
417	0.00963519487
418	0.009616927417
419	0.009611729766
420	0.009597963479
421	0.009592253619
422	0.009580017646
423	0.009556001398
424	0.009496586501
425	0.009455860086
426	0.00945072904
427	0.00941344376
428	0.009405003531
429	0.009380241443
430	0.009354961205
431	0.009312595991
432	0.009293362177
433	0.009242735302
434	0.009238479281
435	0.009225776186
436	0.00921315368
437	0.009175127313
438	0.009171757803
439	0.009142065531
440	0.009128224125
441	0.00909814999
442	0.009072131872
443	0.00907023582
444	0.009061212897
445	0.009038763574
446	0.009019552593
447	0.009010834994
448	0.009010844299
449	0.009010818381
450	0.009010754565
451	0.008974218555
452	0.008942161352
453	0.008936562656
454	0.008899362788
455	0.00889126728
456	0.008890819773
457	0.008837915102
458	0.008836113779
459	0.008802337683
460	0.008762464232
461	0.008719409826
462	0.00871684919
463	0.008716828394
464	0.008704204578
465	0.008704184397
466	0.008671439719
467	0.008658587206
468	0.008636747597
469	0.008631664781
470	0.008622404586
471	0.008582397428
472	0.008582394679
473	0.008552407573
474	0.008552385935
475	0.008516310164
476	0.008507152956
477	0.008465007032
478	0.008460900723
479	0.008418797711
480	0.008418794928
481	0.008383239028
482	0.008370042253
483	0.008347054098
484	0.008309755158
485	0.008289959379
486	0.008281239384
487	0.008256820504
488	0.008225593367
489	0.008225548115
490	0.008170262121
491	0.008135790824
492	0.008107444083
493	0.008068899251
494	0.008057772961
495	0.008021879635
496	0.008001401812
497	0.007944256823
498	0.007944263065
499	0.007925496257
500	0.007905976488
501	0.007875502729
502	0.00787025433
503	0.007825199084
504	0.00778738898
505	0.007770945333
506	0.007753704037
507	0.007727757798
508	0.007708980823
509	0.007703478417
510	0.007679063828
511	0.007649450319
512	0.007640622804
513	0.007626486249
514	0.007617223933
515	0.007595060033
516	0.007577067349
517	0.00757706781
518	0.007552932777
519	0.007514189387
520	0.007480239705
521	0.007480247354
522	0.007452560775
523	0.007427597888
524	0.007412975829
525	0.007412266267
526	0.007393532005
527	0.007343137216
528	0.007326426829
529	0.007292777888
530	0.007273986391
531	0.007260340555
532	0.007260320596
533	0.007260307244
534	0.007234687991
535	0.007207616446
536	0.007207619212
537	0.007187586698
538	0.007150470443
539	0.007117445991
540	0.007096434149
541	0.007096442116
542	0.007080555447
543	0.007080539705
544	0.007064140145
545	0.007064118564
546	0.00706411775
547	0.00704944367
548	0.007049437694
549	0.007044132883
550	0.007044127415
551	0.007024297528
552	0.007018502195
553	0.007018497875
554	0.006997855161
555	0.006997837955
556	0.006982378581
557	0.00696876172
558	0.006968736337
559	0.006963834219
560	0.006963834441
561	0.006933250503
562	0.00691860154
563	0.006918602906
564	0.006918610845
565	0.006896595635
566	0.006873314735
567	0.006873314735
568	0.006839955587
569	0.006834630142
570	0.006834630142
571	0.0068285158
572	0.006825880433
573	0.006825829165
574	0.006819499599
575	0.006819475798
576	0.006819474182
577	0.006819443648
578	0.006819432436
579	0.006819430041
580	0.006819426489
581	0.006819419079
582	0.006819412323
583	0.0068149459
584	0.006805958475
585	0.006805935506
586	0.00680592924
587	0.00680592924
588	0.006787727164
589	0.00676416709
590	0.006764144451
591	0.006764133438
592	0.006764117684
593	0.006737715225
594	0.006730792175
595	0.006730725285
596	0.006730703124
597	0.006707453945
598	0.006698856549
599	0.006686521062
600	0.006661323185
601	0.006653407327
602	0.006642156402
603	0.00660764315
604	0.006590396307
605	0.006575575617
606	0.006557104098
607	0.006557104986
608	0.006557103915
609	0.00654424551
610	0.006544252293
611	0.006544258372
612	0.00652819966
613	0.006528193685
614	0.00651526968
615	0.006496087181
616	0.00649607227
617	0.006496008937
618	0.00649186444
619	0.006455493255
620	0.006455417379
621	0.006451375485
622	0.00642409721
623	0.006424101308
624	0.006424105679
625	0.006420196004
626	0.006398342881
627	0.006386345638
628	0.006359317375
629	0.006355164855
630	0.006355154269
631	0.006355129899
632	0.006339705081
633	0.006339712218
634	0.006339716065
635	0.006335999404
636	0.006336007053
637	0.006320770754
638	0.006317169555
639	0.006287219435
640	0.006276230827
641	0.006276228164
642	0.006257363866
643	0.00624143957
644	0.006236758974
645	0.006236730871
646	0.006224708489
647	0.006220042523
648	0.006220035147
649	0.006212753273
650	0.006197281686
651	0.0061972697
652	0.006189476138
653	0.006189476138
654	0.006186221335
655	0.00618620112
656	0.006170753591
657	0.006156134152
658	0.006156121825
659	0.00614594681
660	0.006114371292
661	0.006114355447
662	0.006102902903
663	0.006091865817
664	0.006091882037
665	0.006072281434
666	0.006057651312
667	0.006057643753
668	0.006057629275
669	0.006051848026
670	0.006027158606
671	0.00600909121
672	0.006009098847
673	0.00600400439
674	0.006004004424
675	0.005989285142
676	0.005978707269
677	0.005953920922
678	0.005947724173
679	0.005928983165
680	0.005919156748
681	0.005908421331
682	0.005884394239
683	0.005872388396
684	0.005872381293
685	0.005857814688
686	0.005841632206
687	0.005838574333
688	0.005823424953
689	0.005816917025
690	0.005816917025
691	0.005816930342
692	0.005816926279
693	0.005816930035
694	0.005809023437
695	0.00579200099
696	0.005787186204
697	0.00577809787
698	0.005761371931
699	0.005761286664
700	0.0057606815
701	0.005760637745
702	0.005752633091
703	0.005749733706
704	0.005749736916
705	0.005736216076
706	0.005725450279
707	0.005716006913
708	0.005697803392
709	0.005671215614
710	0.005653370572
711	0.005637866239
712	0.005631791515
713	0.005631808452
714	0.00562411359
715	0.005620078747
716	0.005620077654
717	0.005620056005
718	0.005616149412
719	0.005601722117
720	0.005592049338
721	0.005572400164
722	0.005569683686
723	0.005557294614
724	0.005548537351
725	0.005528737103
726	0.005516940606
727	0.005499136946
728	0.005492584254
729	0.005476542572
730	0.005470237427
731	0.005456617084
732	0.005432501464
733	0.005419119602
734	0.005404117725
735	0.005390709803
736	0.005386389884
737	0.005368658141
738	0.005366030288
739	0.00534994908
740	0.00534994908
741	0.005344039815
742	0.005341523759
743	0.005315358018
744	0.005314014198
745	0.005307441771
746	0.005307447781
747	0.00529221954
748	0.005283977047
749	0.005248565037
750	0.005236476215
751	0.005216337569
752	0.005203014424
753	0.00520055847
754	0.005191910625
755	0.005170008831
756	0.005141874258
757	0.005127541147
758	0.005117166373
759	0.005107224265
760	0.005081009712
761	0.00506495312
762	0.005044688891
763	0.005039640432
764	0.0050168668
765	0.005016864068
766	0.005001378838
767	0.004983419883
768	0.004978769322
769	0.004968949992
770	0.004955532887
771	0.00495552476
772	0.004947721658
773	0.004923578286
774	0.004906903419
775	0.004905026333
776	0.004899829551
777	0.004899819751
778	0.004892382711
779	0.004892363622
780	0.004885462155
781	0.00487459273
782	0.00486183186
783	0.004851222265
784	0.00483946743
785	0.004826965288
786	0.00480214124
787	0.004793983721
788	0.004763249222
789	0.004756422222
790	0.004748475975
791	0.004726847128
792	0.004726840025
793	0.004712883782
794	0.004712867938
795	0.004699689815
796	0.00468657534
797	0.00467892787
798	0.004678921143
799	0.004666515358
800	0.00466651488
801	0.004657448574
802	0.004657432729
803	0.004657426139
804	0.00465046192
805	0.004650456251
806	0.004645730941
807	0.004644742322
808	0.004644729209
809	0.004643742725
810	0.004628673219
811	0.004628684317
812	0.004628667039
813	0.004628667187
814	0.004628663738
815	0.004628658877
816	0.004606028295
817	0.004589614744
818	0.004576931161
819	0.004576938024
820	0.004576932014
821	0.004576903364
822	0.004576915999
823	0.00457688291
824	0.004565404898
825	0.004565418557
826	0.004565409064
827	0.004565409064
828	0.00455429227
829	0.004554280648
830	0.004553359217
831	0.004553379534
832	0.004553326082
833	0.004553322769
834	0.004553351009
835	0.004553337157
836	0.004553302019
837	0.004553325069
838	0.004553318922
839	0.004543129777
840	0.004543131143
841	0.004543121753
842	0.004543100183
843	0.004543109869
844	0.004543099488
845	0.004543092432
846	0.004527237669
847	0.004527199321
848	0.00452469018
849	0.004524690408
850	0.004524680812
851	0.004521126402
852	0.00451403458
853	0.004496306666
854	0.00448771286
855	0.004472819889
856	0.004472751082
857	0.004472762726
858	0.004446288874
859	0.004446205076
860	0.004446177382
861	0.004434663959
862	0.004434671277
863	0.004434656354
864	0.004434672643
865	0.0044127131
866	0.004412713055
867	0.004412710471
868	0.004412708832
869	0.004412669494
870	0.004412696368
871	0.004412677655
872	0.004412686329
873	0.004412672328
874	0.004412651464
875	0.004412665909
876	0.0044126362
877	0.004412630417
878	0.004412605672
879	0.004412596816
880	0.004412600516
881	0.004397128552
882	0.004397122474
883	0.004392388678
884	0.004392397318
885	0.00439236638
886	0.004392380073
887	0.004392369351
888	0.004384732512
889	0.004384732512
890	0.004384741617
891	0.004384731066
892	0.004384732626
893	0.004377395235
894	0.004377351833
895	0.004366298852
896	0.004360273599
897	0.004360244015
898	0.004360229912
899	0.004360189254
900	0.00436021005
901	0.004360191974
902	0.004359025743
903	0.004359027382
904	0.004359008931
905	0.004358988647
906	0.00435895788
907	0.004358945052
908	0.004358932076
909	0.004358900592
910	0.004358906466
911	0.004358893831
912	0.004358887252
913	0.004358871442
914	0.004358888106
915	0.004358879501
916	0.004358859012
917	0.004358855563
918	0.004358808554
919	0.004358776409
920	0.004358782704
921	0.004358746769
922	0.004358752779
923	0.004358742876
924	0.004358740259
925	0.004338879652
926	0.004338870535
927	0.004338877945
928	0.004338857149
929	0.004338810435
930	0.004338817196
931	0.004338823753
932	0.00433879961
933	0.00433141165
934	0.004331397513
935	0.004331411752
936	0.004331419162
937	0.004331394679
938	0.004331408133
939	0.004331393757
940	0.004331383227
941	0.004308629317
942	0.004308625264
943	0.004286422524
944	0.004286413873
945	0.004279054113
946	0.004278997497
947	0.004278952012
948	0.004278954675
949	0.004278953924
950	0.004278939104
951	0.004278873392
952	0.004278873392
953	0.004278873392
954	0.004278860928
955	0.004278842842
956	0.004278842842
957	0.004278844982
958	0.004272686563
959	0.004266421313
960	0.004266419503
961	0.004266415132
962	0.004266405195
963	0.004266405127
964	0.004266412047
965	0.004266398046
966	0.004266377284
967	0.004266394814
968	0.004265443882
969	0.00426542855
970	0.004265415744
971	0.004265379719
972	0.00426537537
973	0.004265378477
974	0.004265360652
975	0.004265375097
976	0.004265375336
977	0.004265378102
978	0.004265342042
979	0.004265357955
980	0.004265349737
981	0.004265349737
982	0.004265334495
983	0.004265314724
984	0.004265321724
985	0.004265324934
986	0.004265311458
987	0.00426532959
988	0.004265313028
989	0.004265304594
990	0.004265292984
991	0.004265299472
992	0.004265269752
993	0.004265258722
994	0.00425668583
995	0.004256638376
996	0.004256570282
997	0.004256574141
998	0.004256572194
999	0.004256581141
